created_at,full_text,favorite_count,view_count,reply_count,retweet_count
2023-03-14T07:24:42.000Z,"@MDSebach Note also how you’ve suddenly made it a zero sum game because it suits your argument. Hence the ad hoc. For the record, capitalism has 𝑎𝑙𝑤𝑎𝑦𝑠 functioned like this. Private companies bidding for government funded contracts.",0,4.0,1,0
2023-03-14T07:24:27.000Z,"@SimonThomsen Biden on investors: ""They knowingly took a risk and when the risk didn't pay off, the investors lose their money. That's how capitalism works.""",0,15.0,1,0
2023-03-14T07:24:19.000Z,"@SomaKazima @__YL__ It wasnt economically great either because of capitalism, corporate greed, the exploitation of the lower class, the inflation that has been rising for decades, wage disparity, the decline of social security, and many more issues",0,26.0,0,0
2023-03-14T07:24:19.000Z,"Is a lot of western coverage ideaologically biased against and racist about China, pushing sinophobia? Yes.

That doesn't mean any slight piece of negative coverage of the country is lies, or that China - being a state that practises State Capitalism - is somehow progressive.",0,6.0,0,0
2023-03-14T07:24:13.000Z,question of the day: am i gonna succumb to capitalism? stay tuned!,0,12.0,0,0
2023-03-14T07:23:58.000Z,@Malcolm12345672 @alp_warrior Creationism is what allows capitalism flourish. USA is hellbent on maintaining the status quo where 3% own 80%. Being created by a god allows the thinking that if I've got it I deserve it. Any good fortune I have or any ruin of others is god's will. Who is in the 3% can vary.,0,3.0,0,0
2023-03-14T07:23:57.000Z,@JoshuaM00183510 @PunishedHoly @bigblackjacobin @LevineJonathan @Slate Firstly: that was the point of this thread. Capitalism is about amassing capital. What you do with it is secondary.,1,18.0,1,0
2023-03-14T07:23:25.000Z,"@TempleDrake00 @PunishedHoly @bigblackjacobin @LevineJonathan @Slate A world without capitalism is nowhere near reality.

Evidently you must live in a dream world.",0,9.0,0,0
2023-03-14T07:23:04.000Z,"All this shit capitalism, socialism, totalitarianism, communism etc will become a blur ~ wonder what law &amp; order rules #AI will make in the future for humans 🧐 or will be utter chaos &amp; survival of the fittest to the utmost",0,21.0,0,1
2023-03-14T07:22:59.000Z,@emaldon7 @o_wn14 @Rothmus The bailout of the banks in 2008 - a huge socialist programme to prop up capitalism.,0,3.0,0,0
2023-03-14T07:22:49.000Z,"Capitalism isn't content with merely being incapable of creativity.

No, Capitalism hungers to actively snuff out creativity wherever it is found.",1,17.0,0,0
2023-03-14T07:22:32.000Z,"The financial system is at the very heart of capitalism. And, as has been demonstrated repeatedly, the financial system only survives because the state underwrites it. So we should not accept any of the precious neoliberal bs about the sanctity of markets",7,336.0,0,1
2023-03-14T07:22:30.000Z,"@MFintwit In a way it’s still capitalism but with the lack of moral hazard attached which means you can be even more greedy knowing you will be bailed out. Sadly, it’s definitely socialism. Same reason why people don’t want to work due to free money from the government",0,4.0,0,0
2023-03-14T07:22:30.000Z,@vonVvegan @Predatorian234 @RBReich The American consumer consumes exactly what they decide to . Companies hire talented people they earn a living and spend money on whatever they desire. That's economic freedom. I'll stick with capitalism.  If you like what you have then you keep it and stay there.,0,2.0,0,0
2023-03-14T07:22:24.000Z,"@ksorbs I thought hell...welcome to the  nightmare I and far too many others have been living in large part to the unfettered capitalism that the GOp has been preaching. Right now...thanks to last decades drunken sailor spending by the GOP, I am working 60+ hours between two  jobs...",0,4.0,1,0
2023-03-13T14:33:57.000Z,"Watching capitalists try to explain why we have to keep bailing out capitalists who are engaging in capitalism without them condemning capitalism is extremely fascinating to watch

Twisting themselves into pretzels to avoid diagnosing the problem",1341,43879.0,58,328
2023-03-13T12:36:45.000Z,"世の中のロゴがどんどんサンセリフ（線の太さが同じで端に飾りがないフォント）になっているという指摘

テック業界のロゴ

1/n https://t.co/p8TbRnRW5x",31419,5542093.0,67,7277
2023-03-14T07:22:20.000Z,@zhang_heqing china's propaganda showing how bad is capitalism.. You know what? First put your autoritary regime komunism in to garbage and fly straight to the ass,0,3.0,0,0
2023-03-14T07:22:09.000Z,"@sed_paz12 @bigblackjacobin @Slate ""Community Solar"" isn't going to save the ecosystem from collapse.
Deconstructing capitalism is the only option.",0,7.0,0,0
2023-03-14T07:22:05.000Z,"Well, quite. Anything else is just soapbox politics. You simply can’t turn a blind eye to the risk of deposit runs once they start. ‘Capitalism’ doesn’t require financial meltdown for its own survival fhs. But adequate depo ins and robust regulation",2,1545.0,0,0
2023-03-14T07:22:04.000Z,@Fractal_YT @delilahluv19 @DailyLoud That's called capitalism,0,126.0,0,0
2023-03-14T07:22:02.000Z,"US capitalism is ‘breaking down before our eyes’, says Ken Griffin - https://t.co/LOykPmJmVe via @FT",0,37.0,0,0
2023-03-14T07:21:55.000Z,Book need reading ;'observing and analysing the quiet emergence of a fundamentally anti-democratic new economic logic that I call surveillance capitalism.' this rogue capitalism that now owns and operates the internet. From currency to political elections https://t.co/PJZOw7ztFx https://t.co/3UwQGav3b4,0,71027.5409252669,0,0
2023-03-14T07:21:54.000Z,"Materiali pubblicati su #Academia:
""Ogni sistema di produzione di merci è sistema capitalista, da quando si produce lavorando, in masse d'uomini, a masse di merci""
Dialogato con Stalin - 3 
https://t.co/FB22a1N62G
#Soviet #SovietHistory #Marxism #Marx  #Capitalism #capitalismo",1,9.0,0,1
2023-03-14T07:21:48.000Z,My job permits I stay up to sell capitalism and slave labor,0,6.0,0,0
2023-03-14T07:21:46.000Z,Vivek Ramaswamy: ‘I think [the SVB rescue plan] is crony capitalism all ... https://t.co/kdaqGahiEG via @YouTube @VivekGRamaswamy @NEWSMAX @EmmaRechenberg @ShaunKraisman,0,6.0,0,0
2023-03-14T07:21:34.000Z,https://t.co/L6MvoACZe0,28,948.0,0,3
2023-03-14T07:21:22.000Z,"people call it ""capitalism"" i call it ""crapitalism"" and you you can't spell ""crapitalism"" without ""rap""",0,6.0,0,0
2023-03-14T07:21:19.000Z,": The joys of Capitalism, Neoliberalism, &amp; Oligarchy...! 🚫",3,105.0,1,2
2023-03-14T07:21:11.000Z,A great article. Valley techbros and VCs represent an existential risk to capitalism and society itself. Regulation and culture change is long overdue.  https://t.co/iIgib4X8Z6,2,186.0,0,1
2023-03-14T07:21:02.000Z,"I'm in my early 20's and I've always thought socialism is a ""evil"" system that only benefits the government, but it's really just democracy in the workplace. This blew my mind. I never even questioned the authoritarian nature of capitalism.",0,1.0,0,0
2023-03-14T07:20:59.000Z,@BxPersonified @OMI__Homie @veve_official You’ve sold over 5100 muppets pillows for $118 on Etsy. Sounds like capitalism isn’t treating you well. Would people be buying your pillows if it weren’t for you bootlegging the characters? Is there any environmental degradation associated with the making of those? Just curious,1,8.0,1,0
2023-03-14T07:20:57.000Z,They killed US capitalism 100 years ago.,0,4.0,0,0
2023-03-14T07:20:40.000Z,'F*cking angry' Marxist teacher calls for urgent war against capitalism: 'Revolutions involve violence' https://t.co/0iCeJItv7A #FoxNews,0,1.0,0,0
2023-03-14T07:20:38.000Z,"@Gritty20202 Why ""men""? Why can't ""women"" rob the world? Do you mean they are too dumb? CANCEL THİS ANTİ-FEM!!!!
Nah kidding, crony capitalism at its finest.",0,1.0,0,0
2023-03-14T07:20:34.000Z,@OleGriersy Capitalism stonks 📈📈,0,24.0,0,0
2023-03-14T07:20:27.000Z,@ABCommunist They are signifiers of the enevitable failure of capitalism and the immortal science of communism.,0,1.0,0,0
2023-03-13T17:25:54.000Z,Silicon Valley Bank got bailed out faster than the American people did. And you still think the Democrats are any better than the Republicans?,232,3196.0,16,64
2023-03-13T08:24:05.000Z,"What’s the AWFUL message we’re sending here? That bank equity/bonds will be wiped out and management investigated, but depositors in major US banks are fine even beyond $250k insurance threshold and if there are any losses other banks will bear cost? 

Gotta say I’m ok with that.",72,11337.0,17,3
2023-03-14T07:20:26.000Z,Odd seeing most western financial policies &amp; laws are more communist than anything with a hint of crony capitalism &amp; technocrat systems,0,15.0,0,0
2023-03-14T07:20:26.000Z,"@TheZeroPolar @Matthew09211 @Silverhood4 @Gritty20202 capitalism is inherently tyrannical, without the threat of violence from the state no one would ever accept someone sitting on a yacht deciding they own the means of production and get to decide how you work and where the fruits of your labor go",0,1.0,0,0
2023-03-14T07:20:16.000Z,"@ABCommunist The capitalist assertion of individual ownership is laid bare as false by the mere existence of Unions, which are bodies that arise under capitalism, by which the worker seeks a prototypical form of their intrinsic right of ownership and control.",0,3.0,1,0
2023-03-14T07:20:05.000Z,"Just when I was starting to get back in shape, I gotta go back to work again… capitalism ftw.",5,50.0,0,0
2023-03-14T07:19:59.000Z,"The fall of SVB is the byproduct of western capitalism just like a serpent eating itself ! ( self destructive),,With all the toughest measure in place GREeD will always win! Complete failure of the FDIC, SEC, FedReserve!!",0,6.0,0,0
2023-03-14T07:19:44.000Z,"@VishalT92442012 @rishibagree The issue of big landlords is real, and laws do not offer an immediate solution. The government seems to prioritize business monopolies and a cut-throat capitalism, which is unreliable in tough times.",0,6.0,1,0
2023-03-14T07:19:31.000Z,"@DavidSacks @theallinpod its not about scapegoats, its just about pointing out the obvious fact:   You woke VC's and tech bros want Capitalism on the way up, and socialism on the way down to protect your gains.  Pure #Hypocrites",0,2.0,0,0
2023-03-14T07:19:26.000Z,"I am a bit surprised poeple may have thought the EU/US government aids to Ukraine are free, it is capitalism in nature. May this war will end soon. https://t.co/KojGmpemZ4",0,19.0,0,0
2023-03-14T07:19:21.000Z,"@LoyalistLelouch You hit the nail on the head, in the context of contemporary fluid society, it’s an established tradition that techno-capitalism is not a mere product of society, but rather an active shaping agent that contours society in accordance with its rationality.",2,178.0,2,1
2023-03-14T07:19:20.000Z,"@barefootdabhidh @SurferDood_2021 @ACleverNickname @mexic0la_ @HoTought @B_NotAfraid @36gritfella lies wear thin

wonder how that works out for your funding long terms

did you know capitalism plays both sides?

based on public opinion they try SO HARD to condition

eventually enough USians wanted to invade normandy 

tick tock",2,14.0,2,0
2023-03-14T07:19:09.000Z,"@BadmenBad @LukeEnsorMC @ThisIsJus Yeah seems like the criticism of capitalism 3 is basically just wishful thinking, there is very little evidence to suggest that all economic activity would be reduced to decentralized small horizontal firms without meddling by the state",0,24.0,0,0
2023-03-14T07:18:52.000Z,"@ITVNewsPolitics @SuellaBraverman ""End stage capitalism"" is on show right there! Division is all they can sow right now. ""Lefty"" principles paid for the jab program that got us out of lockdown &amp; the bank's being bailed out. NHS &amp; Welfare state is from socialist principles...how many want to pay their own way?",0,12.0,0,0
2023-03-14T07:18:21.000Z,@alipomustaqimo The fact that you put socialism there and not capitalism says a lot about who you fear.,0,1.0,0,0
2023-03-14T07:18:17.000Z,@Rade54yu A better example would be Yugoslavia but even then it was not the best. Im all for advocating for change in capitalism and even for socialism but why do people wanna reference failed bastirdasations of said ideologies,0,4.0,0,0
2023-03-14T07:18:12.000Z,@OkekenwaP @connordpeters @unusual_whales So is it the breakdown of US capitalism or not?  He should be allowed to fail by his logic.,0,11.0,0,0
2023-03-14T07:17:57.000Z,"@blader @DavidSacks @Jason I wouldn't be such a critic about him if:
1) He didn't tell people to freak out IN ALL CAPS, guaranteeing a run
2) He didn't routinely call for cut-throat capitalism for everyone unless it affects him and his friends. It seems Libertarians love welfare.
https://t.co/evkq1tZib7",0,6.0,0,0
2023-03-14T07:16:55.000Z,This entire concept of race/racism wouldn't exist without capitalism. Slavery existed because of capitalism. Colonization &amp; massacres of thousands of people happened because of capitalism. Black ppl were literally the capital. This is why humanities studies are important.,0,3.0,0,0
2023-03-14T07:16:43.000Z,"Damn, it's almost like capitalism has this natural boom-bust cycle which the powerful are incentivized to continuously exploit, accelerate and exacerbate until it becomes this one big long rolling self-confounding series of collapse events that never ends - has anybody said this?",8,143.0,0,3
2023-03-14T07:16:40.000Z,"Well companion, you should end capitalism.",0,71027.5409252669,0,0
2023-03-14T07:16:39.000Z,@DropkickLefty @OMGTheMess Hitler persecuted nearly bloody everyone. I think calling fascism capitalism or socialism is plain wrong. Fascism takes elements of both which is why it is not just classified as one or the other.,0,9.0,0,0
2023-03-14T02:04:41.000Z,"BILLIONAIRE KEN GRIFFIN SAYS UNITED STATES CAPITALISM IS BREAKING DOWN BEFORE OUR EYES

Surprised?",1069,78358.0,68,190
2023-03-10T19:08:06.000Z,"""I have been using the capsules for two years: daily. It has been so long i cannot recall what it was like without them 😉. However, my cognitive functions are improved and of course the immunity function has kept me in the pink! """,34,319343.0,4,1
2023-03-07T22:03:04.000Z,Elected officials and investors are demanding @HCAHealthcare put quality patient care and safe staffing over profits.,13,123254.0,1,2
2019-07-27T21:12:12.000Z,"@Shahryar @CopticChad @AOC @realDonaldTrump To be clear:

1/I’m in favor of folks making their own decision on paid/unpaid internships—freedom of choice (we pay our interns)

2. RE: student debt forgiveness, I think folks shouldn’t get a bailout (banks, airlines or students), as bailouts remove accountability for actions",19,71027.5409252669,11,5
2023-03-14T07:16:27.000Z,"@GueveraLeninist @LukhanyoGantsho @SizweLo Bathong… America., the richest and most powerful nation in the world, has 34 million people living in abject poverty to date. Capitalism is great neh!",0,2.0,0,0
2023-03-14T07:16:26.000Z,"@ItsJoCa10 @OrwellNGoode And, like i typed there, guyss.

""complex problems"". It's many factors.

But about capitalism, i think it's one of the biggest reasons.",0,4.0,0,0
2023-03-14T07:16:23.000Z,@LubagMiguel cant wait malamon ng capitalism &lt;3,0,3.0,0,0
2023-03-14T07:16:12.000Z,Capitalism can eat my shorts,0,8.0,0,0
2023-03-14T07:16:04.000Z,"US capitalism is ‘breaking down before our eyes’, says Ken Griffin https://t.co/3wvCWeFRbC",0,13.0,0,0
2023-03-14T07:15:46.000Z,https://t.co/GoEhyTJXZg,0,2.0,0,0
2023-03-14T07:15:35.000Z,"Itu namanya FOMO, bukan Late capitalism",0,25.0,0,0
2023-03-14T07:15:18.000Z,"@winemakEric @iamharaldur You must be joking 🤦 It's capitalism because the means of production lie in the hands of capital owners instead of the workers. Taxes exist in a capitalist system to cover things that are essential for a society to work e.g. streets/infrastructure, police, military etc.",0,1.0,0,0
2023-03-14T07:15:16.000Z,"I want to ughhhhhhhhh redacted everything just… I’m going to give up. Nietzsche was right. I am miserable. It’s not because God is dead but capitalism… yeah, stop.",0,8.0,0,0
2023-03-14T07:15:16.000Z,@vonVvegan @RBReich In America capitalism works . Rewarding a person that creates a business from nothing based on an idea . Putting work into that idea and transforming it into something that everyone can enjoy if they want.  The person that created the product reaps a healthy reward.,0,3.0,0,0
2023-03-14T07:15:08.000Z,@yleuutiset Ain’t capitalism great? 💩,0,21.0,0,0
2023-03-14T07:15:00.000Z,"Free enterprise capitalism is economic democracy.

It limits the power of government by maximising the power of the people. Free enterprise capitalism is a necessary—though not a sufficient—condition for political democracy itself. https://t.co/VwsXmKCFzT",24,1285.0,0,8
2023-03-14T07:14:52.000Z,"Every time some shit like ""Capitalism"" is trending, I always hope it's going to be all professional-athlete tweets, like a backup 3 on the Suns going ""#capitalism Ion know what y'all think?👀""",13,758.0,2,1
2023-03-14T07:14:52.000Z,"“Losses to depositors would have been immaterial, and it would have driven home the point that risk management is essential.”

""US capitalism is ‘breaking down before our eyes’, says Ken Griffin https://t.co/heRVVGMNwL",0,13.0,0,0
2023-03-14T07:14:14.000Z,"'Funny how this moron is against capitalism while using a lap top and Wi-Fi to spawn such ignorant fuc&amp;ery! Lol. F*cking angry' Marxist teacher calls for urgent war against capitalism: 'Revolutions involve violence'

https://t.co/FZRrVovj3B",0,4.0,0,0
2023-03-14T07:13:42.000Z,"Angry teachers.  Angry students.

'F*cking angry' Marxist teacher calls for urgent war against capitalism: 'Revolutions involve violence' https://t.co/FKOimCPnij #FoxNews",0,1.0,0,0
2023-03-14T07:13:37.000Z,"Pero este hombre no sabe lo que dice…. 
Aquí cuando pierden los bancos, gaseoductos, autopistas, aeropuertos, etc. nosotros vamos y los rescatamos. 
That’s how our fucking capitalism works! 🤨😱",0,76.0,0,0
2023-03-14T07:13:30.000Z,"Todd: Capitalism, don’t fail me now…",0,4.0,0,0
2023-03-14T07:13:22.000Z,"I hate capitalism, the patriarchy, all government forms and just life in general 0~0",0,71027.5409252669,0,0
2023-03-14T07:13:08.000Z,"@SereneNecrosis That is not accurate at all. Take the railroad unions who were prevented from bargaining for better conditions. Unions under capitalism have the right to bargain just like workers have the right to bargain. Do individual workers own the MoP? No, unions just amplify that power it",0,6.0,2,0
2023-03-13T13:17:00.000Z,"Pres. Biden says those who invested in failed Silicon Valley Bank and Signature Bank will not be protected: “They knowingly took a risk and when the risk didn’t pay off, investors lose their money. That’s how capitalism works.” https://t.co/HWi82gAbJP https://t.co/3hVKFJqmZt",12511,4830109.0,891,1791
2023-03-12T10:07:54.000Z,"Late capitalism ini melelahkan, ya. Dikit-dikit kepengen nonton konser (sekarang hampir tiap bulan ada konser), pengennya makan enak terus, ada aja yg perlu dibeli. Kayaknya kalau ga bs ikutin standar lifestyle kebanyakan, bakal ngerasa left-out dan kesepian 🥶",5140,3274650.0,322,1360
2023-03-06T19:43:44.000Z,In the thread below you’ll find the coolest décor items and more from our House of Goodness @SXSW. RT your favorites and get a chance to make them yours. Take the goodness home with Avocados From Mexico.​ #SparkTheGood #SXSW #Sweepstakes,287,900688.0,42,275
2023-03-14T07:13:05.000Z,"6 days to freedom and liberation from domestic and global capitalism.
#NationalShutdown 
#EFFTurns10 https://t.co/3UmkU0vFZj",3,86.0,0,0
2023-03-14T07:13:04.000Z,@FLKDayton Capitalism!!!,0,2.0,0,0
2023-03-14T07:12:52.000Z,"@dspillane1 @JaneCaro @cousincat Corporatism is a form of capitalism. By your definition, no country on this planet is capitalist, as gigantic corporations control the market for everything, either complete monopolies or cartels of two or three corporations, with only the illusion of choice left",0,3.0,0,0
2023-03-14T07:12:45.000Z,"@Jeffrey89530615 Capitalism has not failed. What has failed are the numerous regulations banks must follow, which is more like fascism than capitalism. Capitalism means individual rights are protected, and the government stays out of economic affairs.",0,1.0,0,0
2023-03-14T07:12:42.000Z,@MysterySolvent Letting her donors know their child labor operations are now officially legal.,0,71027.5409252669,0,0
2023-03-14T07:12:28.000Z,@itsmrmask I always have to kind of hold my tongue because I feel like the belief and support of the concept of nations and borders is as damaging to human culture and life as capitalism is,2,47.0,0,1
2023-03-14T07:12:13.000Z,@RichardGrenell What? I thought DJT made America great again. Your banks are failing but hey this is  capitalism right?  You reap what you sow people!,0,4.0,0,0
2023-03-14T07:11:59.000Z,Capitalism is not for Africa.,0,9.0,0,0
2023-03-14T07:11:18.000Z,Realistically I should be doing venture capitalism full time by now but im black so I gotta drop an album first. Lucky I have bars so that won’t be an issue 😭 #FREEBARS #DebaucheryEp #INeedYourLove #GPLNE #LOANGAWD #INFINITEBLESSINGS,0,2.0,0,0
2023-03-14T07:11:12.000Z,"@Nyikiwa_S_Lot You do realize that a mixed economy is a combination of socialism and capitalism aspects, right? 😏",0,6.0,1,0
2023-03-14T07:11:07.000Z,@PSarbabidya @sschib58 @Swamy39 Is Modi not involved in scam. In fact the rise of Adani parallel to Modi's ascend to national politics and his term as PM is the biggest example of crony capitalism. Still Mr. Swamy keeps his eyes closed. Indian democracy will sink if Mr. Swamy didn't call spade a spade.,0,10.0,0,0
2023-03-14T07:10:41.000Z,"“Capitalism in its western iteration does not know how to live without bubbles at all - this was the case in 2000 when the dot-com crisis brought the markets down 50-60%, and the bottom was only reached by the end of 2002.” — Russian Demiurge",8,340.0,1,2
2023-03-14T07:10:39.000Z,In reality someone says they like capitalism and I have to try not to pick my cane up and use it as a weap0n 😭,3,50.0,0,0
2023-03-14T07:10:38.000Z,"I say “Capitalism is bad,” and the crowd goes wild!! 
But when I say “I think we can right this and other injustices through communism,” society. Society says I’m evil. /hj",5,101.0,1,0
2023-03-14T07:09:52.000Z,"US capitalism is ‘breaking down before our eyes’, says Ken Griffin https://t.co/ljIVAp6YFW",0,7.0,0,0
2023-03-14T07:09:51.000Z,@jrlaco11 @pitdesi @iamharaldur That's how capitalism works and the government shouldn't choose winners and losers,0,4.0,0,0
2023-03-14T07:09:37.000Z,"@s8n you misspelled ""capitalism"" as ""existing""",0,2.0,0,0
2023-03-14T07:09:35.000Z,"Ken Griffin of Citadel: ""US capitalism is ‘breaking down before our eyes' after the Federal Reserve intervened in Silicon Valley Bank. #SIVB #FederalReserve #USCapitalism #Economy #FDIC""",0,49.0,0,0
2023-03-14T07:09:23.000Z,"If you’re  truly against capitalism, give up all of your gaming  devices.",1,7.0,0,0
2023-03-14T07:09:18.000Z,"I am capitalism and I have dismissed the will of the people, because the people are innocent and they don't know what's good for them.",0,71027.5409252669,0,0
2023-02-17T20:07:38.000Z,We make handmade gourmet marshmallows in small batches.,106,100493.0,16,14
2023-03-14T07:09:15.000Z,"US capitalism is ‘breaking down before our eyes’, says Ken Griffin https://t.co/l107SK1eSs",0,71027.5409252669,0,0
2023-03-14T07:08:54.000Z,"@alipomustaqimo 1: Schooling is good for the society 
2: Socialist countries are the happiest countries in the world rn look at Scandinavian countries 
3: capitalism and nationalism are like cancers 
4: Internet is the worst disease of all",0,2.0,0,0
2023-03-14T07:08:28.000Z,@TristanSnell Capitalism never works,0,4.0,0,0
2023-03-14T07:08:20.000Z,@cafreiman like capitalism is chill and all but making claims like this is just dumb,1,9.0,0,0
2023-03-14T07:08:13.000Z,@WatcherGuru Capitalism? Lol. You mean cronie capitalism.,0,1.0,0,0
2023-03-14T07:08:05.000Z,Ok I think I get it. “The Menu” is a metaphor for capitalism right?,0,8.0,0,0
2023-03-14T07:08:03.000Z,"@DakaBlink @truckerbuck83 @GuyAdami If you read the post, she already stated proudly she underpays them since they get the ""opportunity to work with the great company"" they're going to lay off people either way and keep whatever they can because capitalism is the driving force here",0,1.0,0,0
2023-03-14T07:07:33.000Z,"US capitalism is ‘breaking down before our eyes’, says Ken Griffin https://t.co/dOjEGBSzCu 

Ackman gonna cry again what did I say. Some ledge find the tweet pls hahah",48,6461.0,7,2
2023-03-14T07:07:31.000Z,Istilah apalagi ini late capitalism?😩,0,5.0,0,0
2023-03-14T07:06:59.000Z,@rekastner @joeywreck The sickness is the system. #capitalism,1,6.0,0,0
2023-03-14T07:06:59.000Z,"6/7…#revolutionary ideas. Marx's ideas have been interpreted and applied in a variety of ways, and his #legacy is complex. While some view him as a visionary thinker who anticipated the problems of modern capitalism, others see him as a deeply flawed and misguided figure.",0,6.0,1,0
2023-03-14T07:06:59.000Z,"@ProductOfLabor Shoukd be a piece of cake, georgism is just an idealized form of capitalism which doesn't even make sense",1,19.0,1,0
2023-03-14T07:06:58.000Z,"5/7 Despite his critiques of capitalism, #KarlMarx experienced financial struggles throughout his life, relying on the support of friends and family to make ends meet. His personal economic condition underscores the inequalities and #injustices he sought to address through his..",0,8.0,1,0
2023-03-14T07:06:57.000Z,@Ginger0G Capitalism will always exist - it’s not perfect but it’s the best we got,0,21.0,0,0
2023-03-14T07:06:56.000Z,"3/7 …In it, he argues that #capitalism is inherently unstable and that it will inevitably lead to crisis and #revolution. https://t.co/xs4uo3ujHG",0,2.0,1,0
2023-03-14T07:06:49.000Z,"I love how people are pointing out that capitalism is completely wrong without realizing that the reason they aren't starving and dead, or worse, is because of capitalism.",0,71027.5409252669,0,0
2023-03-14T07:06:36.000Z,"US capitalism is ‘breaking down before our eyes’, says Ken Griffin https://t.co/qpyw9zwLmw 
Founder of @Citadel #hedgefund says “there’s been a loss of financial discipline with the government bailing out depositors in full.” with @journofletcher @patrickjenkins_",1,132.0,1,1
2023-03-14T07:06:32.000Z,"The submarines aren't to protect Austrlaian lives... there a smarter way to do that.

It's to protect capitalism.

This is why money is no object.. yet it is for anything that directly helps people.

#aukus",0,21.0,0,0
2023-03-14T07:05:48.000Z,@mixmaxthoco @JortsTheCat So fascism is what happens when capitalism metastatizes and starts to devour its host.,0,11.0,1,0
2023-03-14T07:05:46.000Z,"...capitalism rewards arrogance and incompetence... the absolute worst system in the world... it's constantly failing, and constantly being bailed out by its victims...",2,8.0,0,0
2023-02-17T20:07:38.000Z,We make handmade gourmet marshmallows in small batches.,377,177115.0,20,35
2023-03-14T07:05:24.000Z,"I do believe diversity is a noble goal, but the first indigenous leader of the department of the interior just justified one of the most egregious destructions of wild lands in a generation because money.

Capitalism and classism are the true enemies, regardless of race.",1,48.0,1,0
2023-03-14T07:05:02.000Z,"Pres Joe Biden speaks about protecting depositors in collapsed Banks: ""Investors in the banks will not be protected. They knowingly took a risk &amp; when the risk didn't pay off, investors lose their money. That's how capitalism works""

Shouldn't depositors know what investors know?",2,922.0,1,0
2023-03-14T07:05:02.000Z,@PeteyMHN @baseballtakes1 @JmWolverine90 @jaitehmomo @SaycheeseDGTL They didn’t say it was healthy. They said it was health*ier* than tobacco,0,14.0,0,0
2023-03-14T07:04:58.000Z,FUCK CAPITALISM!!!,0,40.0,0,0
2023-03-14T07:04:54.000Z,Capitalism is the institutionalization of misallocation and misappropriation of credit.,1,3.0,0,0
2023-03-14T07:04:52.000Z,@ClarkeMicah @SocDoneLeft Privatization is literally promoting capitalism you are literally giving away the means of production to capital owners.,0,6.0,0,0
2023-03-14T07:04:43.000Z,"@TylerGworek @JMS_489 @libertycappy Anarchism is by NO means “extreme right”. Ever heard of Kropotkin? Bakunin? Anarchism is against capitalism, and the only difference between it and communism is that communism has an intermediate stage called socialism and anarchy goes straight to communism.",0,14.0,1,0
2023-03-14T07:04:29.000Z,"@aniobrien @DanielaNadj ... 'guided capitalism' much like NZ has (well NZ's is more forced than guided but nvm). That's what fascism is, the combination of State, Corporate &amp; religion.

Much like here.",0,6.0,0,0
2023-03-14T07:04:28.000Z,"@ClownWorld_ Even before all this woke nonsense, band aid companies made clear, multicolored, and black and brown skin tone band aids. That’s the beauty of capitalism. Your special ordering them proves how great capitalism is.",0,2.0,0,0
2023-03-14T07:04:16.000Z,@Iamsock Yup. Pretty much. Go capitalism.,1,8.0,0,0
2023-03-14T07:03:54.000Z,@dbmaroon @caitoz It's ur country who spreads hyper capitalism,0,2.0,0,0
2023-03-14T07:03:51.000Z,"""“Investors in the banks will not be protected,” Biden said in a White House speech. “They knowingly took a risk and when the risk didn’t pay off, the investors lose their money. That’s how capitalism works.”"" #silliconvalleybank #deposits #biden 
https://t.co/ysb2Idw75O",1,29.0,1,0
2023-03-14T07:03:50.000Z,@MalevolentAstra I have a few beefs with this that are actually just beefs with capitalism making power farming as up front cheap as possible rather than as sustainable as possible.,0,4.0,1,0
2023-03-14T07:03:43.000Z,@RobertM91502870 @JoeleTax188567 @DougJudy__ @mikegoulden @Halcruttenden Socialist doctrine always good but they need to control too many counter revolutionaries. Socialists always kill to get power or hold power. Nobody has ever voted socialists out of power. It needs a gun to get rid of them. You mean welfare capitalism like Sweden not socialism,0,7.0,0,0
2023-03-14T07:03:36.000Z,"@aniobrien @DanielaNadj Yes I am saying that. Like capitalism communism can have those on the left &amp; those on the right. For Stalin think of Trotsky or Kirov or the sailors on the Kronstadt. They were the left, Stalin was the right.

And Hitler was no communist let alone a socialist. Think..",0,10.0,1,0
2023-03-14T07:03:35.000Z,@WoodenKnuckle @PalWuzHackedLOL @TheNewBolshevik @bambooney Idk man doesn’t it get kinda tiring blaming like absolutely everything on capitalism and the rich. Like at some point I feel like there would be some realization that you can’t blame a majority of the problems on one specific thing,0,6.0,0,0
2023-03-14T07:03:14.000Z,"@mixmaxthoco @JortsTheCat I think you could also say that capitalism creates the conditions to threaten itself, since left unchecked it will engage in regulatory capture, weaken social safety nets, create the conditions in which socialism flourishes, and promote robber barons to steer the ship of state.",0,12.0,1,0
2023-03-14T07:03:02.000Z,You aren't  allowed to love and grieve in capitalism. You just aren't allowed the full human experience while you're expected to give your entire life to produce waste at disgusting rates.,0,9.0,0,0
2023-03-14T07:02:56.000Z,@DeathCollector_ For victory,0,3.0,0,0
2023-03-14T07:02:55.000Z,@Ashish2020BJP @SupriyaShrinate @kharge There is huge difference between business and crony capitalism.. Bhakta never understand this.. Always in a whereabouts mode🤣🤣😂,0,1.0,0,0
2023-03-14T07:01:21.000Z,CAPITALISM!!!!!!!!!,0,32.0,0,0
